id_prestador,id_especialidad
14020012215308,1
14020012215308,4
14020012215309,1
14020012215309,4
50500912157083,1
50500912157083,4
50500212157125,1
50500212157125,4
50420352153065,1
50420352153065,4
50421122153112,1
50421122153112,4
50421052153072,1
50421052153072,4
50420072153123,1
50420072153123,4
10340492147045,1
10340492147045,4
10820632384063,1
10820632384063,4
10820842384229,1
10820842384229,4
10460212155015,1
10460212155015,4
10460492155016,1
10460492155016,4
10460422155026,1
10460422155026,4
10460422155030,1
10460422155030,4
10460492155006,1
10460492155006,4
10460562155013,1
10460562155013,4
10460702155011,1
10460702155011,4
10460772155021,1
10460772155021,4
10066652200326,1
10066652200326,4
10820842284085,1
10820842284085,4
10820282184152,1
10820282184152,4
14020012315313,1
14020012315313,4
51860492392520,105
10020012315230,1
10020012315230,4
10020012315226,101
10020012315226,1
10020012315226,4
14020012315315,1
14020012315315,4
14020012315316,1
14020012315316,4
14020012315317,1
14020012315317,4
10061542200221,1
10061542200221,4
10061612100255,1
10061612100255,4
10061682200245,1
10061682200245,4
10061752300026,1
10061752300026,4
10061752200289,1
10061752200289,4
10060702300135,1
10060702300135,4
10060702700462,1
10060702700462,4
10060772200340,1
10060772200340,4
10061122300084,1
10061122300084,4
10061122200339,1
10061122200339,4
10220392326008,1
10220392326008,4
10100352324042,1
10100352324042,4
10062942200304,1
10062942200304,4
10064122100400,1
10064122100400,4
10062772200272,1
10062772200272,4
10620422170016,1
10620422170016,4
10620212170019,1
10620212170019,4
10620702170030,1
10620702170030,4
10620772170042,1
10620772170042,4
10062742100205,1
10062742100205,4
10140142331322,1
10140142331322,4
10140912331323,1
10140912331323,4
10140142331328,1
10140142331328,4
10140142331329,1
10140142331329,4
10060582300420,1
10060582300420,4
10062602200434,1
10062602200434,4
10064412100226,1
10064412100226,4
10064412100235,1
10064412100235,4
10064412300200,1
10064412300200,4
10064412100399,1
10064412100399,4
10064412300410,1
10064412300410,4
10064412300413,101
10064412300413,1
10064412300413,4
10064412300419,1
10064412300419,4
10820632384260,1
10820632384260,4
10260352329003,1
10260352329003,4
50821052184944,1
50821052184944,4
10100352124009,1
10100352124009,4
10100422124026,1
10100422124026,4
10062522300112,1
10062522300112,4
10062522100384,1
10062522100384,4
10062702100403,1
10062702100403,4
10065252200212,1
10065252200212,4
10065392200220,1
10065392200220,4
10065392100402,1
10065392100402,4
10065602300054,1
10065602300054,4
10065602300073,1
10065602300073,4
10064342300060,1
10064342300060,4
10064342300091,1
10064342300091,4
10067702200223,1
10067702200223,4
10100492324036,1
10100492324036,4
10180072139023,1
10180072139023,4
10820702384230,1
10820702384230,4
50500982157314,1
50500982157314,4
50500842157171,1
50500842157171,4
50501122157121,1
50501122157121,4
50500842157194,1
50500842157194,4
10180632139041,1
10180632139041,4
10500282357022,1
10500282357022,4
14500212357064,1
14500212357064,4
50020012315796,2
50020012315796,5
50660912173379,1
50660912173379,4
50660912173337,1
50660912173337,4
10820702384038,1
10820702384038,4
10821192184137,1
10821192184137,4
10821192184189,1
10821192184189,4
10821192184159,1
10821192184159,4
10821262184076,1
10821262184076,4
10821262184129,1
10821262184129,4
10821262184187,1
10821262184187,4
10821262184195,1
10821262184195,4
51780212383128,105
10780212383018,1
10780212383018,4
51780212383129,101
11066382200534,1
11066382200534,4
51820842385855,105
10260142129021,1
10260142129021,4
10260142129024,1
10260142129024,4
10260142129027,1
10260142129027,4
10140142131160,1
10140142131160,4
50901052196314,1
50901052196314,4
50901192196305,1
50901192196305,4
10060492200287,1
10060492200287,4
14020012215306,3
14020012215306,1
14020012215306,4
13020012215280,10
13020012215281,10
10066792200507,1
10066792200507,4
10066792200525,1
10066792200525,4
10066932200314,1
10066932200314,4
10820772184213,1
10820772184213,4
10220392126034,1
10220392126034,4
10820842184149,1
10820842184149,4
10820702184172,1
10820702184172,4
10220842126029,1
10220842126029,4
10220912126045,1
10220912126045,4
10220982126027,1
10220982126027,4
10820702184204,1
10820702184204,4
10820702184096,1
10820702184096,4
10820772184178,1
10820772184178,4
10220982326074,1
10220982326074,4
10220982326088,1
10220982326088,4
10064412300103,1
10064412300103,4
10065682300104,1
10065682300104,4
10060582300116,1
10060582300116,4
10820842384245,1
10820842384245,4
10821262184205,1
10821262184205,4
10821332184188,1
10821332184188,4
10821332184158,1
10821332184158,4
10821332184146,1
10821332184146,4
10821332184171,1
10821332184171,4
10821332184181,1
10821332184181,4
10821332184142,1
10821332184142,4
50260212329162,9
10062742100225,1
10062742100225,4
10820282384041,1
10820282384041,4
51820842385596,105
10780282183020,1
10780282183020,4
10020012315187,1
10020012315187,4
10020012315190,1
10020012315190,4
10067702200368,1
10067702200368,4
10067842300169,1
10067842300169,4
10067842200319,1
10067842200319,4
10067562200202,1
10067562200202,4
10066442200204,1
10066442200204,4
10061962200213,1
10061962200213,4
51860492392480,101
10421332153024,1
10421332153024,4
10900772196012,1
10900772196012,4
10900772196024,1
10900772196024,4
10900912196015,1
10900912196015,4
13260212329053,10
13260212329053,1
13260212329053,4
10900982196016,1
10900982196016,4
10300772342112,1
10300772342112,4
10300842342016,1
10300842342016,4
10300842342004,1
10300842342004,4
10300842142066,1
10300842142066,4
10300842142032,1
10300842142032,4
10300842342012,1
10300842342012,4
10300842342104,1
10300842342104,4
10820842384248,1
10820842384248,4
14020012315301,1
14020012315301,4
10062522300150,1
10062522300150,4
10064202300167,1
10064202300167,4
10063152300131,1
10063152300131,4
10060582300166,1
10060582300166,4
10063572300172,1
10063572300172,4
10067632300182,1
10067632300182,4
10067632300186,1
10067632300186,4
10060582300023,1
10060582300023,4
13064902300572,1
13064902300572,4
10068052300062,101
10068052300062,1
10068052300062,4
10060142300075,1
10060142300075,4
10060582300165,1
10060582300165,4
10060632200372,1
10060632200372,4
10068542200264,1
10068542200264,4
50260212329163,8
51860492392509,105
10820142184182,1
10820142184182,4
10780352183007,1
10780352183007,4
53820142385951,1
53820142385951,4
10820282184170,1
10820282184170,4
10820282184072,1
10820282184072,4
10820352184132,1
10820352184132,4
51860492392482,101
52860492392525,3
50260212329158,9
51260212329276,101
51260212329276,105
13260212329051,1
13260212329051,4
10260212329001,1
10260212329001,4
13700282377033,1
13700282377033,4
51140142331599,1
51140142331599,4
10140982231176,1
10140982231176,4
10260212329005,1
10260212329005,4
10140562231262,1
10140562231262,4
10260772329000,1
10260772329000,4
10260352329002,1
10260352329002,4
10140562231228,1
10140562231228,4
50900142196199,1
50900142196199,4
50901052196227,1
50901052196227,4
50260842129238,1
50260842129238,4
10140842331109,1
10140842331109,4
10140142231181,1
10140142231181,4
10140142131240,1
10140142131240,4
10140142131245,1
10140142131245,4
10140142131259,1
10140142131259,4
10062242300443,1
10062242300443,4
10062312200312,1
10062312200312,4
10062312200353,1
10062312200353,4
10062382300476,1
10062382300476,4
10062802200309,1
10062802200309,4
10064412300066,1
10064412300066,4
10221052126070,1
10221052126070,4
10220142126032,1
10220142126032,4
10820562184097,1
10820562184097,4
10220142326006,1
10220142326006,4
10820352184164,1
10820352184164,4
10067912300164,1
10067912300164,4
10067982200222,1
10067982200222,4
10068122200325,1
10068122200325,4
10820632184173,1
10820632184173,4
10820632184088,1
10820632184088,4
10820632184098,1
10820632184098,4
10820632184073,1
10820632184073,4
10220212326073,1
10220212326073,4
50100982124206,1
50100982124206,4
13820632184305,1
13820632184305,4
14820632184370,1
14820632184370,4
50220282326510,9
10820632184079,1
10820632184079,4
10220282326007,1
10220282326007,4
10420212353006,1
10420212353006,4
51141402331597,101
50260562129208,1
50260562129208,4
50260492129228,1
50260492129228,4
52140142331602,3
51140142331584,101
51140142331585,101
51860492392522,105
50260212329059,9
52260212329314,3
10140982331271,1
10140982331271,4
10140982331300,1
10140982331300,4
51820842385899,105
12460142355041,101
10460282155027,1
10460282155027,4
10460072155033,1
10460072155033,4
10900842396056,1
10900842396056,4
10221122126047,1
10221122126047,4
10221192126048,1
10221192126048,4
10821332184207,1
10821332184207,4
10820212384247,1
10820212384247,4
10820212384241,1
10820212384241,4
10820212384244,1
10820212384244,4
10820212384064,1
10820212384064,4
10861262192028,1
10861262192028,4
50860492392120,9
52780142383171,3
10860492192048,1
10860492192048,4
51820142385842,105
10860492192059,1
10860492192059,4
14860492192088,8
14860492192088,1
14860492192088,4
51064482320917,105
14020012315476,1
14020012315476,4
10820072184128,1
10820072184128,4
10820072184175,1
10820072184175,4
10820842384005,1
10820842384005,4
10067492200252,1
10067492200252,4
10820072184176,1
10820072184176,4
10820072184186,1
10820072184186,4
10820142184150,1
10820142184150,4
10820912384226,1
10820912384226,4
10820142184126,1
10820142184126,4
10820142184127,1
10820142184127,4
10068402100398,1
10068402100398,4
10221402126059,1
10221402126059,4
10820422184155,1
10820422184155,4
10820422184093,1
10820422184093,4
10820422184214,1
10820422184214,4
51820842385717,105
10067702200355,1
10067702200355,4
51860492392483,101
10900842396040,1
10900842396040,4
10900842196013,1
10900842196013,4
51700282377309,101
51820282385434,101
51820282385434,105
10060072200311,1
10060072200311,4
10860492392077,1
10860492392077,4
10860492392063,1
10860492392063,4
10860492392069,1
10860492392069,4
10860492392071,1
10860492392071,4
10860562192054,1
10860562192054,4
10860562192041,1
10860562192041,4
10860562192026,1
10860562192026,4
10860632392006,1
10860632392006,4
51900842396589,105
53820842385926,1
53820842385926,4
10820422384221,1
10820422384221,4
10020012315173,1
10020012315173,4
10020012315175,1
10020012315175,4
10020012315179,1
10020012315179,4
10020012315178,1
10020012315178,4
10063292200244,1
10063292200244,4
10020012715231,1
10020012715231,4
10020012715233,1
10020012715233,4
10020012715232,1
10020012715232,4
10020012315172,1
10020012315172,4
50020012315640,9
50020012315642,9
50020012315642,1
50020012315642,4
10820212184135,1
10820212184135,4
10820142384027,1
10820142384027,4
10063572100227,1
10063572100227,4
10065682100228,1
10065682100228,4
10060352100233,1
10060352100233,4
13064902100616,1
13064902100616,4
10060142200254,1
10060142200254,4
10060842200258,1
10060842200258,4
10064272300475,1
10064272300475,4
10066792300477,1
10066792300477,4
10220142126058,1
10220142126058,4
10020012315204,1
10020012315204,4
10020012315205,1
10020012315205,4
10300082142027,1
10300082142027,4
51300082342517,101
51300082342517,105
10300282342009,1
10300282342009,4
10821052384232,1
10821052384232,4
10064902300028,1
10064902300028,4
10064272300057,1
10064272300057,4
10020012715242,1
10020012715242,4
10020012715245,1
10020012715245,4
51860492392481,101
10780072183014,1
10780072183014,4
50020012315668,9
50020012315668,1
50020012315668,4
50020012315670,9
50580912167075,1
50580912167075,4
50260072329157,9
13260072329054,3
13260072329054,1
13260072329054,4
10260072129040,1
10260072129040,4
50260072329178,3
51260072329304,105
51260072329287,105
51260072329301,105
51260072329295,105
10260072329045,1
10260072329045,4
10260072729048,1
10260072729048,4
51260072329285,101
10260142129014,1
10260142129014,4
10260142129020,1
10260142129020,4
50260142129237,1
50260142129237,4
10620142170014,1
10620142170014,4
10620142170025,1
10620142170025,4
10620142170037,1
10620142170037,4
10620702170039,1
10620702170039,4
10620282170021,1
10620282170021,4
10020012315198,1
10020012315198,4
14020012315320,1
14020012315320,4
13020012015268,10
10020012315238,1
10020012315238,4
10860422192034,1
10860422192034,4
10062802300430,1
10062802300430,4
51260212329281,101
51260352329284,101
10260212129011,1
10260212129011,4
10260142129016,1
10260142129016,4
10020012315207,1
10020012315207,4
10020012315223,1
10020012315223,4
50020012315526,9
10020012315256,1
10020012315256,4
13020012215279,10
13020012215279,1
13020012215279,4
13060582300573,1
13060582300573,4
10820842384216,1
10820842384216,4
10820842384008,1
10820842384008,4
10780492183025,1
10780492183025,4
50780422383104,1
50780422383104,4
10820142184179,1
10820142184179,4
10820142184169,1
10820142184169,4
10820142184125,1
10820142184125,4
10820212184167,1
10820212184167,4
10820212184091,1
10820212184091,4
10820212184199,1
10820212184199,4
10820212184202,1
10820212184202,4
10064132300049,1
10064132300049,4
10064132300051,1
10064132300051,4
13064132300588,1
13064132300588,4
10068262200342,1
10068262200342,4
10140632331282,1
10140632331282,4
10620422170015,1
10620422170015,4
14020012315325,1
14020012315325,4
14020012315327,1
14020012315327,4
14020012215322,3
14020012215322,1
14020012215322,4
10020012315234,1
10020012315234,4
10020012315235,1
10020012315235,4
10301132142046,1
10301132142046,4
10301132142079,1
10301132142079,4
51301132342564,105
10301132342094,1
10301132342094,4
13300152342123,10
51300152342516,101
10181122139027,1
10181122139027,4
50020012315634,9
10260842129032,1
10260842129032,4
10260352129041,1
10260352129041,4
13820842384307,1
13820842384307,4
13020012315277,10
13020012315277,1
13020012315277,4
10820492184136,1
10820492184136,4
10220142326019,1
10220142326019,4
10220142326014,1
10220142326014,4
12140142131345,1
12140142131345,4
10068752200360,1
10068752200360,4
10060582300459,1
10060582300459,4
10100352124013,1
10100352124013,4
10064692200514,1
10064692200514,4
10066512200493,1
10066512200493,4
10066512200323,1
10066512200323,4
10820842384227,1
10820842384227,4
10820842384235,1
10820842384235,4
10820842384238,1
10820842384238,4
10141472131165,1
10141472131165,4
10820842784254,1
10820842784254,4
13020012315270,1
13020012315270,4
14020012715328,1
14020012715328,4
10100352124030,1
10100352124030,4
51340142347194,101
10066512200341,1
10066512200341,4
10066552300080,1
10066552300080,4
10066552200211,1
10066552200211,4
14060912100630,1
14060912100630,4
10068682300100,1
10068682300100,4
10060562200307,1
10060562200307,4
10060562300201,1
10060562300201,4
10060562300351,1
10060562300351,4
10060562700207,1
10060562700207,4
51820422385856,105
51820422385448,105
51860492392503,105
51860492392506,105
51860492392515,105
14020012315294,1
14020012315294,4
10780282183023,1
10780282183023,4
10780352183016,1
10780352183016,4
10780422183006,1
10780422183006,4
10820282384021,1
10820282384021,4
50780212383086,8
50820842385333,105
50940072195023,1
50940072195023,4
10060282300038,1
10060282300038,4
10068612300047,1
10068612300047,4
10064272300063,1
10064272300063,4
10062602300067,1
10062602300067,4
10065392300068,1
10065392300068,4
10064122300087,1
10064122300087,4
10060282300088,1
10060282300088,4
50421332153118,1
50421332153118,4
50420702153079,1
50420702153079,4
50380352150413,1
50380352150413,4
50020012315638,9
51020012315664,101
50020012315666,8
10062102200253,1
10062102200253,4
10820702184140,1
10820702184140,4
10220842126038,1
10220842126038,4
50660072173124,1
50660072173124,4
50661402173310,1
50661402173310,4
10900212196007,1
10900212196007,4
10820492384237,1
10820492384237,4
10820492384252,101
10820492384252,1
10820492384252,4
10820492384035,1
10820492384035,4
52500072361063,10
10067142300177,1
10067142300177,4
10063712300005,1
10063712300005,4
10065392300012,1
10065392300012,4
10068052300013,1
10068052300013,4
10061122300481,1
10061122300481,4
10061122200518,1
10061122200518,4
10060982300109,1
10060982300109,4
10060982100386,1
10060982100386,4
10062452300037,1
10062452300037,4
10062452100388,1
10062452100388,4
10062452300423,1
10062452300423,4
50500142157245,1
50500142157245,4
10067002200310,1
10067002200310,4
10067072300176,1
10067072300176,4
10067072100405,1
10067072100405,4
10100352124018,1
10100352124018,4
10220072126022,1
10220072126022,4
10780492183024,1
10780492183024,4
53780212383178,1
53780212383178,4
53780212383180,1
53780212383180,4
10780212183011,1
10780212183011,4
50500072361090,1
50500072361090,4
50660072173117,1
50660072173117,4
50660842173128,1
50660842173128,4
10940072195002,1
10940072195002,4
10062172200354,1
10062172200354,4
10063512300117,1
10063512300117,4
10063512200270,1
10063512200270,4
10063642300082,1
10063642300082,4
10063992200508,1
10063992200508,4
51900842396590,105
10900842396038,1
10900842396038,4
10900422396055,1
10900422396055,4
13900142396070,10
10900842396052,1
10900842396052,4
10900842396048,1
10900842396048,4
10820702384015,1
10820702384015,4
10820842384031,1
10820842384031,4
10020012315228,2
10020012315228,5
10020012315228,1
10020012315228,4
13020012315286,1
13020012315286,4
10100212124014,1
10100212124014,4
10100492124029,1
10100492124029,4
10065812200330,1
10065812200330,4
10065882100362,1
10065882100362,4
10065952200269,1
10065952200269,4
50901052196466,1
50901052196466,4
10260352329004,1
10260352329004,4
10260212129017,1
10260212129017,4
50260212329176,3
10140142331098,1
10140142331098,4
50420562153078,1
50420562153078,4
50020012315672,10
50020012315695,8
50020012315695,1
50020012315695,4
50020012315735,101
50660282173191,1
50660282173191,4
10820842184090,1
10820842184090,4
10820842184089,1
10820842184089,4
14820842284376,3
14820842284376,1
14820842284376,4
10820842284078,1
10820842284078,4
10820912184124,1
10820912184124,4
10820912184153,1
10820912184153,4
10820912184192,1
10820912184192,4
10820982184122,1
10820982184122,4
10820982184194,1
10820982184194,4
10821052184134,1
10821052184134,4
10821052184141,1
10821052184141,4
10821122184162,1
10821122184162,4
10821122184197,1
10821122184197,4
10821122184147,1
10821122184147,4
10141402331108,1
10141402331108,4
13141402331353,1
13141402331353,4
10900212396044,1
10900212396044,4
10900212396041,1
10900212396041,4
10900282396001,1
10900282396001,4
10900072196009,1
10900072196009,4
10900072196018,1
10900072196018,4
10900842196008,1
10900842196008,4
50220212326511,9
51900842396654,105
10181682139036,1
10181682139036,4
51820422385443,105
51820982385479,105
52340142347199,3
10141052331308,1
10141052331308,4
10141192331315,1
10141192331315,4
10141192331036,1
10141192331036,4
10141402331330,1
10141402331330,4
10140212331037,1
10140212331037,4
14020012315300,1
14020012315300,4
10500982157033,1
10500982157033,4
51820632385396,101
10100212324035,1
10100212324035,4
10300982342022,1
10300982342022,4
10181612139045,1
10181612139045,4
10181612139047,1
10181612139047,4
10180632139057,1
10180632139057,4
10140982331090,1
10140982331090,4
10140982331144,1
10140982331144,4
14068612100663,1
14068612100663,4
50900842396558,3
51300492342522,101
10300492142063,1
10300492142063,4
50380352150082,1
50380352150082,4
10381122350004,1
10381122350004,4
10181262139025,1
10181262139025,4
10381122150019,1
10381122150019,4
51020012315556,101
51020012315580,101
14700282377043,1
14700282377043,4
10180212339010,1
10180212339010,4
10180912139020,1
10180912139020,4
10380352350005,1
10380352350005,4
10340352147044,1
10340352147044,4
10140142331007,1
10140142331007,4
10140142331031,1
10140142331031,4
10340422147036,1
10340422147036,4
10065392300145,1
10065392300145,4
51900842396802,101
53900842396824,1
53900842396824,4
50067492201648,9
10180352139032,1
10180352139032,4
10180352339065,1
10180352339065,4
10180352339070,1
10180352339070,4
10180352139054,1
10180352139054,4
10180492139056,1
10180492139056,4
10140422231002,1
10140422231002,4
14260772329058,1
14260772329058,4
51260772329291,105
10140562331129,1
10140562331129,4
10140912331115,1
10140912331115,4
10141402331285,1
10141402331285,4
10140142331025,1
10140142331025,4
10140142331030,1
10140142331030,4
10221332126041,1
10221332126041,4
10140422231204,1
10140422231204,4
10260212129009,1
10260212129009,4
10140212231210,1
10140212231210,4
10141612331082,1
10141612331082,4
10141612331128,1
10141612331128,4
50900842396436,101
51900842396572,105
10141402231193,1
10141402231193,4
10140492231222,1
10140492231222,4
14020012315490,101
14020012315490,1
14020012315490,4
51260772329292,105
50260772329183,101
10260772329047,1
10260772329047,4
10141332331136,1
10141332331136,4
10141402331005,1
10141402331005,4
10141402231175,1
10141402231175,4
52068262307152,3
10300982142050,1
10300982142050,4
10140982231211,1
10140982231211,4
10140982231265,1
10140982231265,4
10141052231219,1
10141052231219,4
50700282377286,9
50700282377286,2
50700282377286,5
10460142355004,1
10460142355004,4
51900492396785,105
10820562384233,1
10820562384233,4
10820562384253,1
10820562384253,4
10065152200224,1
10065152200224,4
50062702201065,1
50062702201065,4
50500632157288,1
50500632157288,4
50620842170124,1
50620842170124,4
50620772170126,1
50620772170126,4
50900562196225,1
50900562196225,4
50062702202538,1
50062702202538,4
10140142331046,1
10140142331046,4
13140912331356,3
13140912331356,1
13140912331356,4
10064272100401,1
10064272100401,4
11064412100537,1
11064412100537,4
51820422385715,105
10064342100248,1
10064342100248,4
10066482100217,1
10066482100217,4
10064272200433,1
10064272200433,4
10064972300446,1
10064972300446,4
10064082200206,1
10064082200206,4
10064102300124,1
10064102300124,4
10060582300441,1
10060582300441,4
10060582300448,1
10060582300448,4
10064902300451,1
10064902300451,4
10068402300461,1
10068402300461,4
10060582700463,1
10060582700463,4
10064272300472,1
10064272300472,4
10065682300123,1
10065682300123,4
10180702339071,1
10180702339071,4
10180772139038,1
10180772139038,4
10180842139030,1
10180842139030,4
50900702196529,8
10141472331120,1
10141472331120,4
10620072370007,1
10620072370007,4
10620212370050,1
10620212370050,4
10620212370041,1
10620212370041,4
10620422370044,1
10620422370044,4
10620772370045,1
10620772370045,4
10620912170024,1
10620912170024,4
10620912170027,1
10620912170027,4
10620072170018,1
10620072170018,4
52141472331606,3
10821192384117,1
10821192384117,4
51860632392508,105
10140282131157,1
10140282131157,4
10140282331278,1
10140282331278,4
10140282231158,1
10140282231158,4
10140282231237,1
10140282231237,4
10140352231206,1
10140352231206,4
10620142170017,1
10620142170017,4
10620212170033,1
10620212170033,4
10860142192025,1
10860142192025,4
10860142192027,1
10860142192027,4
10260982129026,1
10260982129026,4
10260982129019,1
10260982129019,4
51900282396765,105
51820842385803,105
10140632231230,1
10140632231230,4
50420562153074,1
50420562153074,4
14700282377049,1
14700282377049,4
50900982196171,1
50900982196171,4
50900142196462,1
50900142196462,4
10261052129036,1
10261052129036,4
10068192200295,1
10068192200295,4
10620492170038,1
10620492170038,4
10620422170020,1
10620422170020,4
50020012115435,9
50020012115435,1
50020012115435,4
10420702153017,1
10420702153017,4
10420492153029,1
10420492153029,4
10221402326076,1
10221402326076,4
10421262153026,1
10421262153026,4
10421262153015,1
10421262153015,4
10261052129023,1
10261052129023,4
51820842385535,105
10180702139048,1
10180702139048,4
10220842326075,1
10220842326075,4
10220632326084,1
10220632326084,4
10300562142067,1
10300562142067,4
10861612192038,1
10861612192038,4
10861262192052,1
10861262192052,4
10861472192056,1
10861472192056,4
10860072192061,1
10860072192061,4
10861612192014,1
10861612192014,4
10861332192018,1
10861332192018,4
51860492392485,101
51860492392486,105
52860492392528,3
50900142196463,1
50900142196463,4
50900142296134,1
50900142296134,4
50580142167057,1
50580142167057,4
10421542153040,1
10421542153040,4
10300842342089,101
10300842342089,1
10300842342089,4
51300842342542,105
10140842331074,1
10140842331074,4
10300632142038,1
10300632142038,4
10300702342005,1
10300702342005,4
10300702142070,1
10300702142070,4
50820842384428,101
10340072147046,1
10340072147046,4
10860982192029,1
10860982192029,4
10861192392011,1
10861192392011,4
10861192192055,1
10861192192055,4
10861192192031,1
10861192192031,4
10861332192060,1
10861332192060,4
10820632384215,1
10820632384215,4
10820632384231,1
10820632384231,4
10820632384239,1
10820632384239,4
51300982342518,101
50020012315680,9
51860492392501,105
51860492392502,105
10020012315188,1
10020012315188,4
10067212200334,1
10067212200334,4
10067282300152,1
10067282300152,4
10067282200335,1
10067282200335,4
10067352200316,1
10067352200316,4
10140842131252,1
10140842131252,4
10140842231152,1
10140842231152,4
10140912331125,1
10140912331125,4
10140912231163,1
10140912231163,4
10140912231171,1
10140912231171,4
10140912331073,1
10140912331073,4
10140912231213,1
10140912231213,4
13140912131359,1
13140912131359,4
10140912131247,1
10140912131247,4
10141402331275,1
10141402331275,4
10380212350033,1
10380212350033,4
10380212350034,1
10380212350034,4
50020012315522,1
50020012315522,4
51820842385564,105
51300842342527,101
10421192153036,1
10421192153036,4
10421332353008,1
10421332353008,4
14900842396074,1
14900842396074,4
14900842396073,1
14900842396073,4
51300982342588,105
10300982342083,1
10300982342083,4
10821262384056,1
10821262384056,4
50820142184962,1
50820142184962,4
10821262384009,1
10821262384009,4
10340072147048,1
10340072147048,4
10340632147030,1
10340632147030,4
10140492131248,1
10140492131248,4
10140562231154,1
10140562231154,4
10140562231151,1
10140562231151,4
10140562331305,1
10140562331305,4
10140562331080,1
10140562331080,4
10140562231236,1
10140562231236,4
10140632231198,1
10140632231198,4
10140632331068,1
10140632331068,4
10140632131167,1
10140632131167,4
10140632331047,1
10140632331047,4
10260142129039,1
10260142129039,4
11221402126091,1
11221402126091,4
10380942150014,1
10380942150014,4
10380142150017,1
10380142150017,4
10380942150023,1
10380942150023,4
10380352150029,1
10380352150029,4
10860632192022,1
10860632192022,4
10860702192032,1
10860702192032,4
10860702192021,1
10860702192021,4
10860772192050,1
10860772192050,4
51860772392491,105
51860772392494,105
10860772192040,1
10860772192040,4
51260772329283,105
10260772129042,1
10260772129042,4
13064412100619,1
13064412100619,4
12020012315486,1
12020012315486,4
10340282147038,1
10340282147038,4
10340352147041,1
10340352147041,4
10340562147061,1
10340562147061,4
10340212147049,1
10340212147049,4
10380072150026,1
10380072150026,4
10141612231161,1
10141612231161,4
51300562342586,105
50420422153092,1
50420422153092,4
50380212150094,1
50380212150094,4
10300702142037,1
10300702142037,4
10300702142047,1
10300702142047,4
10900142196017,1
10900142196017,4
10900142196025,1
10900142196025,4
10900422196023,1
10900422196023,4
10900562196010,1
10900562196010,4
10900562196033,1
10900562196033,4
10900702196032,1
10900702196032,4
13660282374183,1
13660282374183,4
51180212339464,101
13380212350043,1
13380212350043,4
11380212150041,1
11380212150041,4
53380212350410,1
53380212350410,4
10060582300437,1
10060582300437,4
10062382300449,1
10062382300449,4
10620142370043,1
10620142370043,4
10340142147042,1
10340142147042,4
10340212147059,1
10340212147059,4
10181752139058,1
10181752139058,4
10180492139003,1
10180492139003,4
53340142347221,1
53340142347221,4
10620422170010,1
10620422170010,4
10620422170012,1
10620422170012,4
14740352380038,1
14740352380038,4
10420072153014,1
10420072153014,4
10181122139049,1
10181122139049,4
14020012215305,8
14020012215305,1
14020012215305,4
10067562300081,1
10067562300081,4
10063712100230,1
10063712100230,4
15064062200820,101
51780282383111,105
10140982231235,1
10140982231235,4
10180282139040,1
10180282139040,4
13221402326095,10
13221402326095,1
13221402326095,4
10660282173065,1
10660282173065,4
11064412300529,1
11064412300529,4
12063572300541,1
12063572300541,4
50700282177301,9
10020012315192,1
10020012315192,4
50900702196309,101
51540282364994,105
10141402331032,1
10141402331032,4
10141402231187,1
10141402231187,4
10141402331293,1
10141402331293,4
10141402331318,1
10141402331318,4
51540282365004,105
10860912192037,1
10860912192037,4
10860912192042,1
10860912192042,4
10860912192035,1
10860912192035,4
50180912139143,1
50180912139143,4
10180282139059,1
10180282139059,4
14700282378077,1
14700282378077,4
50420632153057,1
50420632153057,4
50421542153083,1
50421542153083,4
10140422231000,1
10140422231000,4
10140842231001,1
10140842231001,4
50220362326514,9
50220362326514,8
50064342201977,9
50820842385347,10
10220362326081,1
10220362326081,4
10061122200491,1
10061122200491,4
11020012015258,1
11020012015258,4
51780212383125,105
10140212331310,1
10140212331310,4
10141052131258,1
10141052131258,4
10140562231223,1
10140562231223,4
10221402326072,1
10221402326072,4
10221402326077,1
10221402326077,4
10221402326079,1
10221402326079,4
10221402326080,1
10221402326080,4
10180212339066,1
10180212339066,4
10180212339068,1
10180212339068,4
10181122339064,1
10181122339064,4
10181122339067,1
10181122339067,4
10181192139051,1
10181192139051,4
10421192153013,1
10421192153013,4
10421402153042,1
10421402153042,4
14700282377045,8
14700282377045,1
14700282377045,4
10140142331135,1
10140142331135,4
10141822331145,1
10141822331145,4
51300702342515,105
10300702142082,1
10300702142082,4
10300702342105,1
10300702342105,4
10300772142078,1
10300772142078,4
10900632196019,1
10900632196019,4
10620072370046,1
10620072370046,4
10900842396042,1
10900842396042,4
50420562153077,1
50420562153077,4
50420352153081,1
50420352153081,4
50420422153111,1
50420422153111,4
10141122231266,1
10141122231266,4
10141122231233,1
10141122231233,4
10140142331332,1
10140142331332,4
10140632331331,1
10140632331331,4
10140142331243,1
10140142331243,4
50900842196471,1
50900842196471,4
10140632231170,1
10140632231170,4
13300352142126,1
13300352142126,4
10300352142029,1
10300352142029,4
10140142331272,1
10140142331272,4
10140142331289,1
10140142331289,4
10140142331291,1
10140142331291,4
10140142331292,1
10140142331292,4
13140142331361,1
13140142331361,4
10300212342018,1
10300212342018,4
10140072231180,1
10140072231180,4
50901052196469,1
50901052196469,4
10700492377003,1
10700492377003,4
11700282377030,1
11700282377030,4
10700772377004,1
10700772377004,4
10700282377005,1
10700282377005,4
14700282377044,1
